date,hospital_id,department,total_beds,occupied_beds,admissions,discharges,avg_length_of_stay,staff_on_duty,occupancy_rate
2020-05-11,1,ER,50,47,12,10,1,18,95.0
2020-05-12,1,ER,50,46,7,3,3,22,92.94
2020-05-13,1,ER,50,47,4,5,3,22,94.55
2020-05-14,1,ER,50,47,9,11,3,23,95.0
2020-05-15,1,ER,50,47,6,4,2,22,95.0
2020-05-16,1,ER,50,44,9,7,3,21,89.23
2020-05-17,1,ER,50,37,12,2,1,18,74.98
2020-05-18,1,ER,50,47,5,4,2,24,95.0
2020-05-19,1,ER,50,45,9,12,3,27,90.06
2020-05-20,1,ER,50,47,7,8,3,26,95.0
2020-05-21,1,ER,50,47,7,3,3,22,95.0
2020-05-22,1,ER,50,46,4,7,1,25,93.33
2020-05-23,1,ER,50,39,5,5,2,22,78.36
2020-05-24,1,ER,50,43,6,8,3,25,86.13
2020-05-25,1,ER,50,47,10,8,3,24,95.0
2020-05-26,1,ER,50,47,6,8,4,24,95.0
2020-05-27,1,ER,50,47,8,9,3,21,95.0
2020-05-28,1,ER,50,47,10,7,2,22,95.0
2020-05-29,1,ER,50,47,7,6,1,23,94.89
2020-05-30,1,ER,50,37,9,2,4,23,74.79
2020-05-31,1,ER,50,46,6,4,3,27,93.01
2020-06-01,1,ER,50,44,5,2,3,21,88.19
2020-06-02,1,ER,50,43,4,6,4,23,86.53
2020-06-03,1,ER,50,41,8,4,1,22,83.34
2020-06-04,1,ER,50,47,6,8,1,26,94.16
2020-06-05,1,ER,50,42,10,8,2,24,85.37
2020-06-06,1,ER,50,34,5,5,2,21,69.66
2020-06-07,1,ER,50,35,12,7,1,26,70.57
2020-06-08,1,ER,50,47,4,6,5,22,94.03
2020-06-09,1,ER,50,45,6,6,3,23,91.19
2020-06-10,1,ER,50,47,8,7,3,24,95.0
2020-06-11,1,ER,50,43,10,4,2,22,86.83
2020-06-12,1,ER,50,45,8,7,2,21,91.57
2020-06-13,1,ER,50,37,7,9,3,24,75.34
2020-06-14,1,ER,50,36,5,10,2,22,72.29
2020-06-15,1,ER,50,47,13,11,2,22,95.0
2020-06-16,1,ER,50,44,7,6,2,22,89.32
2020-06-17,1,ER,50,46,7,6,2,25,93.65
2020-06-18,1,ER,50,46,4,7,1,23,93.43
2020-06-19,1,ER,50,47,11,5,1,23,94.06
2020-06-20,1,ER,50,36,8,4,2,25,72.7
2020-06-21,1,ER,50,36,7,6,2,20,73.28
2020-06-22,1,ER,50,46,7,4,1,24,92.95
2020-06-23,1,ER,50,42,8,6,3,23,84.81
2020-06-24,1,ER,50,46,3,8,1,28,92.59
2020-06-25,1,ER,50,47,7,8,1,19,95.0
2020-06-26,1,ER,50,44,9,7,2,25,89.95
2020-06-27,1,ER,50,34,9,8,1,21,69.37
2020-06-28,1,ER,50,39,8,6,2,22,78.42
2020-06-29,1,ER,50,47,8,9,3,21,95.0
2020-06-30,1,ER,50,43,5,6,2,23,87.98
2020-07-01,1,ER,50,37,3,5,4,23,74.43
2020-07-02,1,ER,50,38,5,10,6,18,77.89
2020-07-03,1,ER,50,38,6,11,2,22,76.94
2020-07-04,1,ER,50,34,6,6,3,20,69.53
2020-07-05,1,ER,50,31,7,4,1,22,62.5
2020-07-06,1,ER,50,41,12,8,4,25,82.15
2020-07-07,1,ER,50,41,6,2,3,25,82.94
2020-07-08,1,ER,50,37,4,8,3,24,75.46
2020-07-09,1,ER,50,42,4,8,1,23,84.06
2020-07-10,1,ER,50,42,7,3,2,23,84.33
2020-07-11,1,ER,50,31,9,13,3,23,63.34
2020-07-12,1,ER,50,32,5,5,2,19,64.24
2020-07-13,1,ER,50,44,6,5,3,21,89.24
2020-07-14,1,ER,50,40,9,11,4,23,81.3
2020-07-15,1,ER,50,40,12,11,3,21,81.81
2020-07-16,1,ER,50,37,8,10,2,18,75.29
2020-07-17,1,ER,50,38,6,5,2,20,76.03
2020-07-18,1,ER,50,38,6,5,2,19,76.23
2020-07-19,1,ER,50,32,7,8,1,22,64.72
2020-07-20,1,ER,50,40,7,9,4,21,81.44
2020-07-21,1,ER,50,39,6,6,3,25,78.63
2020-07-22,1,ER,50,40,9,1,2,22,80.98
2020-07-23,1,ER,50,41,5,6,2,24,83.8
2020-07-24,1,ER,50,37,3,6,2,19,75.77
2020-07-25,1,ER,50,34,4,4,1,20,68.79
2020-07-26,1,ER,50,40,8,10,2,21,80.27
2020-07-27,1,ER,50,41,9,6,2,22,83.73
2020-07-28,1,ER,50,41,4,12,3,20,82.86
2020-07-29,1,ER,50,43,7,10,1,22,87.61
2020-07-30,1,ER,50,43,6,6,3,21,86.43
2020-07-31,1,ER,50,39,9,4,1,22,78.97
2020-08-01,1,ER,50,30,6,8,1,21,61.33
2020-08-02,1,ER,50,31,10,8,2,20,62.59
2020-08-03,1,ER,50,35,7,8,3,21,71.83
2020-08-04,1,ER,50,37,5,6,3,21,74.4
2020-08-05,1,ER,50,41,7,6,3,25,82.54
2020-08-06,1,ER,50,39,8,9,1,21,79.31
2020-08-07,1,ER,50,41,6,6,4,21,82.34
2020-08-08,1,ER,50,32,6,4,2,24,64.25
2020-08-09,1,ER,50,31,8,4,4,20,63.57
2020-08-10,1,ER,50,36,6,7,2,17,73.6
2020-08-11,1,ER,50,37,5,6,3,21,74.98
2020-08-12,1,ER,50,38,4,5,2,19,76.94
2020-08-13,1,ER,50,35,9,8,3,16,70.53
2020-08-14,1,ER,50,40,1,10,3,21,80.94
2020-08-15,1,ER,50,29,6,8,3,18,59.73
2020-08-16,1,ER,50,30,6,5,3,15,61.89
2020-08-17,1,ER,50,36,11,7,4,22,73.99
2020-08-18,1,ER,50,41,9,9,4,22,83.16
2020-08-19,1,ER,50,37,8,7,4,23,74.3
2020-08-20,1,ER,50,42,6,5,2,24,85.5
2020-08-21,1,ER,50,39,8,8,2,22,78.41
2020-08-22,1,ER,50,30,7,5,4,22,61.59
2020-08-23,1,ER,50,32,6,3,1,20,65.09
2020-08-24,1,ER,50,38,6,5,2,28,76.14
2020-08-25,1,ER,50,39,6,6,3,23,78.01
2020-08-26,1,ER,50,37,9,6,3,20,75.82
2020-08-27,1,ER,50,41,10,7,4,21,82.62
2020-08-28,1,ER,50,43,7,5,2,22,87.98
2020-08-29,1,ER,50,32,5,7,1,22,65.7
2020-08-30,1,ER,50,29,7,3,5,22,59.61
2020-08-31,1,ER,50,42,3,8,3,24,84.5
2020-09-01,1,ER,50,36,4,8,2,19,73.66
2020-09-02,1,ER,50,36,2,13,4,23,72.59
2020-09-03,1,ER,50,36,8,3,2,24,73.95
2020-09-04,1,ER,50,39,8,9,2,24,78.54
2020-09-05,1,ER,50,35,7,9,1,23,70.63
2020-09-06,1,ER,50,28,10,6,2,19,57.7
2020-09-07,1,ER,50,36,9,7,3,20,72.48
2020-09-08,1,ER,50,37,8,8,4,24,75.07
2020-09-09,1,ER,50,41,11,3,2,21,83.22
2020-09-10,1,ER,50,34,10,9,1,22,68.29
2020-09-11,1,ER,50,38,4,7,3,22,76.37
2020-09-12,1,ER,50,29,8,6,3,22,59.32
2020-09-13,1,ER,50,32,9,5,3,20,65.67
2020-09-14,1,ER,50,38,6,10,3,25,77.11
2020-09-15,1,ER,50,35,4,7,5,20,71.48
2020-09-16,1,ER,50,37,9,4,2,20,74.56
2020-09-17,1,ER,50,38,13,7,3,21,76.18
2020-09-18,1,ER,50,41,6,4,3,23,82.86
2020-09-19,1,ER,50,32,9,7,2,21,65.85
2020-09-20,1,ER,50,35,3,7,2,19,71.22
2020-09-21,1,ER,50,34,6,4,3,20,68.44
2020-09-22,1,ER,50,36,10,8,1,24,72.08
2020-09-23,1,ER,50,41,10,10,3,19,82.53
2020-09-24,1,ER,50,33,13,6,2,22,67.73
2020-09-25,1,ER,50,35,7,9,3,18,70.89
2020-09-26,1,ER,50,28,8,3,3,22,56.74
2020-09-27,1,ER,50,25,8,7,4,21,50.29
2020-09-28,1,ER,50,34,8,9,1,21,68.83
2020-09-29,1,ER,50,40,3,9,2,21,81.44
2020-09-30,1,ER,50,37,11,4,2,19,75.84
2020-10-01,1,ER,50,37,10,6,2,24,74.77
2020-10-02,1,ER,50,39,6,10,1,27,78.42
2020-10-03,1,ER,50,28,9,8,3,19,56.72
2020-10-04,1,ER,50,34,7,10,2,19,68.6
2020-10-05,1,ER,50,41,6,8,2,21,83.68
2020-10-06,1,ER,50,36,11,6,2,20,72.79
2020-10-07,1,ER,50,37,7,10,3,21,74.76
2020-10-08,1,ER,50,39,11,8,3,22,78.38
2020-10-09,1,ER,50,38,6,10,4,25,76.29
2020-10-10,1,ER,50,32,6,6,3,17,65.96
2020-10-11,1,ER,50,30,5,10,2,22,61.24
2020-10-12,1,ER,50,40,5,6,2,20,80.35
2020-10-13,1,ER,50,36,6,11,3,23,73.61
2020-10-14,1,ER,50,34,9,8,4,18,68.23
2020-10-15,1,ER,50,40,6,5,2,24,80.39
2020-10-16,1,ER,50,38,6,5,4,18,77.36
2020-10-17,1,ER,50,29,7,8,4,20,59.05
2020-10-18,1,ER,50,31,5,8,3,21,62.15
2020-10-19,1,ER,50,43,10,9,2,26,87.77
2020-10-20,1,ER,50,40,6,4,3,22,80.85
2020-10-21,1,ER,50,38,7,5,3,25,76.13
2020-10-22,1,ER,50,35,7,6,1,23,70.23
2020-10-23,1,ER,50,34,9,10,4,22,69.59
2020-10-24,1,ER,50,30,14,6,2,19,61.56
2020-10-25,1,ER,50,28,6,8,1,20,56.23
2020-10-26,1,ER,50,39,9,12,2,22,79.61
2020-10-27,1,ER,50,38,12,7,1,20,77.73
2020-10-28,1,ER,50,36,8,7,5,20,73.2
2020-10-29,1,ER,50,37,4,4,3,25,74.73
2020-10-30,1,ER,50,41,1,7,2,23,83.17
2020-10-31,1,ER,50,31,10,10,3,21,63.78
2020-11-01,1,ER,50,39,6,3,3,22,78.63
2020-11-02,1,ER,50,43,14,5,4,24,87.37
2020-11-03,1,ER,50,42,8,9,5,24,84.93
2020-11-04,1,ER,50,38,7,5,2,23,76.64
2020-11-05,1,ER,50,44,5,2,3,25,89.87
2020-11-06,1,ER,50,41,7,6,4,21,83.03
2020-11-07,1,ER,50,31,11,8,1,23,62.76
2020-11-08,1,ER,50,35,12,8,5,18,70.31
2020-11-09,1,ER,50,43,6,11,1,22,87.69
2020-11-10,1,ER,50,39,4,9,3,21,78.1
2020-11-11,1,ER,50,43,7,4,1,24,87.6
2020-11-12,1,ER,50,41,9,10,3,22,83.26
2020-11-13,1,ER,50,45,6,5,2,25,91.41
2020-11-14,1,ER,50,37,8,5,1,22,75.2
2020-11-15,1,ER,50,35,5,8,2,22,70.53
2020-11-16,1,ER,50,41,7,12,4,24,83.43
2020-11-17,1,ER,50,39,8,6,3,19,78.09
2020-11-18,1,ER,50,38,7,4,3,22,77.15
2020-11-19,1,ER,50,42,8,6,4,24,85.47
2020-11-20,1,ER,50,40,9,7,2,27,81.03
2020-11-21,1,ER,50,35,10,5,3,20,71.81
2020-11-22,1,ER,50,34,6,3,3,20,69.44
2020-11-23,1,ER,50,42,8,5,2,20,84.15
2020-11-24,1,ER,50,43,5,6,3,21,86.5
2020-11-25,1,ER,50,44,7,6,3,22,89.76
2020-11-26,1,ER,50,37,2,4,3,23,75.56
2020-11-27,1,ER,50,45,7,8,2,23,90.19
2020-11-28,1,ER,50,29,7,7,3,21,59.03
2020-11-29,1,ER,50,37,9,3,1,21,74.76
2020-11-30,1,ER,50,45,10,7,3,23,91.74
2020-12-01,1,ER,50,45,2,10,2,22,90.53
2020-12-02,1,ER,50,43,8,13,2,20,86.89
2020-12-03,1,ER,50,43,9,7,3,24,87.64
2020-12-04,1,ER,50,44,3,2,2,21,88.71
2020-12-05,1,ER,50,39,7,6,4,24,78.01
2020-12-06,1,ER,50,33,7,4,3,22,67.26
2020-12-07,1,ER,50,45,11,11,3,22,90.75
2020-12-08,1,ER,50,45,5,6,4,23,90.43
2020-12-09,1,ER,50,47,5,9,3,25,94.68
2020-12-10,1,ER,50,45,6,9,1,27,91.38
2020-12-11,1,ER,50,46,5,10,3,21,92.42
2020-12-12,1,ER,50,36,11,5,2,21,73.18
2020-12-13,1,ER,50,36,10,7,2,22,73.64
2020-12-14,1,ER,50,45,5,11,3,22,90.67
2020-12-15,1,ER,50,45,13,7,2,25,91.15
2020-12-16,1,ER,50,40,4,3,1,18,81.52
2020-12-17,1,ER,50,44,11,4,2,22,88.51
2020-12-18,1,ER,50,44,12,12,2,25,89.31
2020-12-19,1,ER,50,36,3,6,2,23,72.76
2020-12-20,1,ER,50,39,10,10,3,18,78.11
2020-12-21,1,ER,50,46,8,7,2,21,93.13
2020-12-22,1,ER,50,43,7,9,2,22,87.71
2020-12-23,1,ER,50,44,7,7,6,23,89.19
2020-12-24,1,ER,50,41,6,2,2,23,82.2
2020-12-25,1,ER,50,41,3,11,3,20,83.75
2020-12-26,1,ER,50,34,5,6,3,20,68.54
2020-12-27,1,ER,50,40,3,9,2,25,80.85
2020-12-28,1,ER,50,41,5,6,3,25,83.01
2020-12-29,1,ER,50,47,13,10,4,25,95.0
2020-12-30,1,ER,50,42,4,5,4,19,85.87
2020-12-31,1,ER,50,45,9,7,2,21,90.64
2021-01-01,1,ER,50,47,7,9,2,19,95.0
2021-01-02,1,ER,50,39,10,10,2,21,79.86
2021-01-03,1,ER,50,39,9,9,4,18,79.03
2021-01-04,1,ER,50,47,11,7,1,24,94.88
2021-01-05,1,ER,50,47,6,7,3,28,95.0
2021-01-06,1,ER,50,47,8,4,3,25,95.0
2021-01-07,1,ER,50,47,7,7,5,22,95.0
2021-01-08,1,ER,50,47,5,8,3,25,95.0
2021-01-09,1,ER,50,40,2,5,3,18,81.55
2021-01-10,1,ER,50,42,5,5,2,23,85.46
2021-01-11,1,ER,50,47,9,10,2,23,95.0
2021-01-12,1,ER,50,47,10,8,4,23,95.0
2021-01-13,1,ER,50,44,6,4,3,22,88.93
2021-01-14,1,ER,50,47,4,8,2,27,95.0
2021-01-15,1,ER,50,46,3,1,2,24,93.88
2021-01-16,1,ER,50,33,9,5,2,19,66.32
2021-01-17,1,ER,50,38,6,3,4,22,77.47
2021-01-18,1,ER,50,47,7,14,2,27,95.0
2021-01-19,1,ER,50,47,7,5,3,24,95.0
2021-01-20,1,ER,50,47,6,4,3,22,95.0
2021-01-21,1,ER,50,47,8,5,3,21,95.0
2021-01-22,1,ER,50,47,7,5,2,24,95.0
2021-01-23,1,ER,50,40,3,4,2,21,81.58
2021-01-24,1,ER,50,42,15,6,2,22,84.09
2021-01-25,1,ER,50,47,6,10,5,21,95.0
2021-01-26,1,ER,50,47,7,11,3,23,95.0
2021-01-27,1,ER,50,47,8,9,3,23,95.0
2021-01-28,1,ER,50,47,8,5,1,24,95.0
2021-01-29,1,ER,50,47,8,8,3,24,95.0
2021-01-30,1,ER,50,39,11,8,2,19,79.69
2021-01-31,1,ER,50,40,6,2,4,20,80.93
2021-02-01,1,ER,50,47,8,9,3,24,95.0
2021-02-02,1,ER,50,47,6,4,3,24,95.0
2021-02-03,1,ER,50,47,9,9,2,22,95.0
2021-02-04,1,ER,50,47,11,7,1,21,95.0
2021-02-05,1,ER,50,47,10,6,3,22,95.0
2021-02-06,1,ER,50,43,7,2,2,24,87.72
2021-02-07,1,ER,50,46,7,8,2,22,92.76
2021-02-08,1,ER,50,47,4,5,5,21,95.0
2021-02-09,1,ER,50,47,5,4,3,24,95.0
2021-02-10,1,ER,50,47,7,12,1,28,95.0
2021-02-11,1,ER,50,47,4,5,1,21,95.0
2021-02-12,1,ER,50,46,2,9,3,22,92.87
2021-02-13,1,ER,50,43,8,7,3,21,87.14
2021-02-14,1,ER,50,47,4,4,3,18,95.0
2021-02-15,1,ER,50,47,6,8,3,24,95.0
2021-02-16,1,ER,50,47,10,5,2,25,95.0
2021-02-17,1,ER,50,47,7,7,3,22,95.0
2021-02-18,1,ER,50,47,16,5,1,22,95.0
2021-02-19,1,ER,50,47,11,10,3,24,95.0
2021-02-20,1,ER,50,43,2,6,3,20,87.84
2021-02-21,1,ER,50,41,10,4,3,21,82.13
2021-02-22,1,ER,50,47,4,7,3,25,95.0
2021-02-23,1,ER,50,47,7,5,4,27,95.0
2021-02-24,1,ER,50,47,8,8,3,22,95.0
2021-02-25,1,ER,50,47,9,7,2,22,95.0
2021-02-26,1,ER,50,47,6,8,2,26,95.0
2021-02-27,1,ER,50,41,11,6,2,21,82.02
2021-02-28,1,ER,50,46,13,11,3,23,92.98
2021-03-01,1,ER,50,47,8,3,4,25,95.0
2021-03-02,1,ER,50,47,5,9,1,23,95.0
2021-03-03,1,ER,50,47,12,6,2,26,95.0
2021-03-04,1,ER,50,47,7,6,3,24,95.0
2021-03-05,1,ER,50,47,10,11,4,22,95.0
2021-03-06,1,ER,50,45,12,6,2,20,90.15
2021-03-07,1,ER,50,42,7,12,2,25,85.52
2021-03-08,1,ER,50,47,11,10,1,21,95.0
2021-03-09,1,ER,50,47,10,6,3,25,95.0
2021-03-10,1,ER,50,47,5,6,3,22,95.0
2021-03-11,1,ER,50,47,6,8,2,22,95.0
2021-03-12,1,ER,50,47,6,5,2,23,95.0
2021-03-13,1,ER,50,42,13,9,2,25,85.35
2021-03-14,1,ER,50,47,5,8,3,22,95.0
2021-03-15,1,ER,50,47,5,5,2,22,95.0
2021-03-16,1,ER,50,47,7,9,2,25,95.0
2021-03-17,1,ER,50,47,5,6,5,20,95.0
2021-03-18,1,ER,50,47,6,9,4,25,95.0
2021-03-19,1,ER,50,47,4,6,4,23,95.0
2021-03-20,1,ER,50,43,8,7,2,23,86.93
2021-03-21,1,ER,50,43,12,7,3,20,86.98
2021-03-22,1,ER,50,47,7,6,3,25,95.0
2021-03-23,1,ER,50,47,5,13,3,22,95.0
2021-03-24,1,ER,50,47,10,4,2,21,95.0
2021-03-25,1,ER,50,47,6,10,5,22,95.0
2021-03-26,1,ER,50,47,6,5,3,22,95.0
2021-03-27,1,ER,50,44,5,7,2,23,89.38
2021-03-28,1,ER,50,41,5,4,3,25,83.32
2021-03-29,1,ER,50,47,4,5,3,26,95.0
2021-03-30,1,ER,50,47,10,6,5,23,95.0
2021-03-31,1,ER,50,47,7,3,2,23,95.0
2021-04-01,1,ER,50,47,8,7,3,20,95.0
2021-04-02,1,ER,50,47,9,8,3,25,95.0
2021-04-03,1,ER,50,47,7,5,2,24,95.0
2021-04-04,1,ER,50,43,4,10,4,22,87.35
2021-04-05,1,ER,50,47,7,5,2,21,95.0
2021-04-06,1,ER,50,47,11,9,2,23,95.0
2021-04-07,1,ER,50,47,13,5,2,22,95.0
2021-04-08,1,ER,50,47,5,6,2,25,95.0
2021-04-09,1,ER,50,47,13,9,3,24,95.0
2021-04-10,1,ER,50,44,6,12,2,26,89.52
2021-04-11,1,ER,50,41,12,6,3,24,83.67
2021-04-12,1,ER,50,47,8,9,2,24,95.0
2021-04-13,1,ER,50,47,7,8,3,24,95.0
2021-04-14,1,ER,50,47,9,7,4,20,95.0
2021-04-15,1,ER,50,47,7,8,2,25,95.0
2021-04-16,1,ER,50,47,9,7,3,21,95.0
2021-04-17,1,ER,50,46,11,3,4,20,92.6
2021-04-18,1,ER,50,46,7,6,2,22,92.73
2021-04-19,1,ER,50,47,8,7,2,21,95.0
2021-04-20,1,ER,50,47,5,8,4,22,95.0
2021-04-21,1,ER,50,47,8,4,2,23,95.0
2021-04-22,1,ER,50,47,5,7,2,24,95.0
2021-04-23,1,ER,50,46,5,10,3,23,92.03
2021-04-24,1,ER,50,42,7,6,3,24,85.1
2021-04-25,1,ER,50,42,13,10,2,27,84.09
2021-04-26,1,ER,50,47,10,8,3,24,95.0
2021-04-27,1,ER,50,47,7,2,3,23,95.0
2021-04-28,1,ER,50,47,6,5,1,22,95.0
2021-04-29,1,ER,50,47,6,8,3,23,95.0
2021-04-30,1,ER,50,47,9,2,3,22,95.0
2021-05-01,1,ER,50,42,13,6,4,24,84.88
2021-05-02,1,ER,50,40,4,10,3,22,80.32
2021-05-03,1,ER,50,47,7,5,2,26,95.0
2021-05-04,1,ER,50,47,9,10,2,23,95.0
2021-05-05,1,ER,50,47,5,9,3,22,95.0
2021-05-06,1,ER,50,47,6,6,2,21,95.0
2021-05-07,1,ER,50,47,8,8,3,30,95.0
2021-05-08,1,ER,50,39,6,3,3,21,79.11
2021-05-09,1,ER,50,37,5,4,3,22,74.09
2021-05-10,1,ER,50,47,8,7,3,25,95.0
2021-05-11,1,ER,50,47,9,5,2,24,95.0
2021-05-12,1,ER,50,47,8,2,4,21,95.0
2021-05-13,1,ER,50,47,3,10,1,24,95.0
2021-05-14,1,ER,50,47,9,4,1,25,95.0
2021-05-15,1,ER,50,43,8,5,4,23,86.98
2021-05-16,1,ER,50,39,7,13,1,22,79.5
2021-05-17,1,ER,50,47,8,8,1,24,95.0
2021-05-18,1,ER,50,45,7,7,3,23,90.73
2021-05-19,1,ER,50,47,12,5,3,25,94.52
2021-05-20,1,ER,50,47,4,4,1,23,95.0
2021-05-21,1,ER,50,47,4,9,2,21,95.0
2021-05-22,1,ER,50,43,8,8,3,23,87.84
2021-05-23,1,ER,50,41,8,6,1,24,83.85
2021-05-24,1,ER,50,46,10,11,3,23,93.16
2021-05-25,1,ER,50,47,11,8,3,24,95.0
2021-05-26,1,ER,50,47,8,6,1,24,95.0
2021-05-27,1,ER,50,47,6,4,3,25,95.0
2021-05-28,1,ER,50,47,5,3,3,26,94.41
2021-05-29,1,ER,50,41,8,4,3,18,82.13
2021-05-30,1,ER,50,43,4,7,4,22,86.8
2021-05-31,1,ER,50,47,13,3,2,23,95.0
2021-06-01,1,ER,50,40,8,10,1,20,81.8
2021-06-02,1,ER,50,42,7,8,3,24,85.69
2021-06-03,1,ER,50,41,11,6,3,24,82.47
2021-06-04,1,ER,50,43,8,13,2,23,86.65
2021-06-05,1,ER,50,39,5,6,2,21,78.95
2021-06-06,1,ER,50,39,6,6,4,19,79.35
2021-06-07,1,ER,50,43,12,9,3,25,86.9
2021-06-08,1,ER,50,44,6,6,4,27,88.93
2021-06-09,1,ER,50,45,4,7,2,22,90.02
2021-06-10,1,ER,50,42,2,12,4,21,85.36
2021-06-11,1,ER,50,42,10,14,2,23,85.65
2021-06-12,1,ER,50,37,8,6,1,20,74.72
2021-06-13,1,ER,50,40,6,6,4,22,80.84
2021-06-14,1,ER,50,42,12,7,2,21,84.48
2021-06-15,1,ER,50,42,3,6,3,21,84.54
2021-06-16,1,ER,50,41,7,2,2,23,83.86
2021-06-17,1,ER,50,46,3,3,3,22,93.1
2021-06-18,1,ER,50,45,8,7,3,24,91.04
2021-06-19,1,ER,50,33,11,5,3,23,67.6
2021-06-20,1,ER,50,42,7,4,1,24,84.34
2021-06-21,1,ER,50,44,7,11,3,26,88.19
2021-06-22,1,ER,50,45,14,14,2,23,90.1
2021-06-23,1,ER,50,47,7,8,3,16,94.87
2021-06-24,1,ER,50,44,10,5,3,23,89.61
2021-06-25,1,ER,50,47,8,6,2,24,95.0
2021-06-26,1,ER,50,33,12,6,2,19,66.87
2021-06-27,1,ER,50,35,6,8,2,21,71.65
2021-06-28,1,ER,50,45,6,12,1,25,91.02
2021-06-29,1,ER,50,46,17,4,3,25,92.19
2021-06-30,1,ER,50,44,4,8,1,25,89.27
2021-07-01,1,ER,50,43,10,10,3,24,87.17
2021-07-02,1,ER,50,40,8,4,3,21,81.04
2021-07-03,1,ER,50,34,9,7,2,22,68.45
2021-07-04,1,ER,50,33,7,13,2,19,66.99
2021-07-05,1,ER,50,43,10,10,4,21,86.9
2021-07-06,1,ER,50,42,7,7,1,22,85.89
2021-07-07,1,ER,50,44,13,7,4,23,88.06
2021-07-08,1,ER,50,40,8,10,3,18,81.43
2021-07-09,1,ER,50,41,8,7,1,20,83.17
2021-07-10,1,ER,50,36,7,7,5,23,72.69
2021-07-11,1,ER,50,31,4,11,4,16,63.11
2021-07-12,1,ER,50,39,8,9,4,20,79.03
2021-07-13,1,ER,50,46,9,6,3,28,93.92
2021-07-14,1,ER,50,39,7,6,2,21,78.48
2021-07-15,1,ER,50,39,8,7,3,21,78.78
2021-07-16,1,ER,50,42,8,8,1,25,84.62
2021-07-17,1,ER,50,35,6,6,4,22,71.62
2021-07-18,1,ER,50,37,8,6,2,19,75.43
2021-07-19,1,ER,50,37,7,10,2,19,75.52
2021-07-20,1,ER,50,44,4,6,3,25,88.39
2021-07-21,1,ER,50,42,7,9,2,19,84.89
2021-07-22,1,ER,50,38,5,10,4,23,76.43
2021-07-23,1,ER,50,42,5,5,4,20,85.08
2021-07-24,1,ER,50,38,6,8,2,20,77.44
2021-07-25,1,ER,50,37,5,6,3,22,74.72
2021-07-26,1,ER,50,39,6,6,3,20,79.18
2021-07-27,1,ER,50,44,7,6,3,25,89.26
2021-07-28,1,ER,50,39,5,6,1,20,79.8
2021-07-29,1,ER,50,40,7,11,1,22,80.06
2021-07-30,1,ER,50,40,10,3,3,22,81.23
2021-07-31,1,ER,50,36,11,7,3,18,72.92
2021-08-01,1,ER,50,34,8,4,1,21,68.03
2021-08-02,1,ER,50,35,4,8,2,21,71.59
2021-08-03,1,ER,50,41,12,8,1,19,83.15
2021-08-04,1,ER,50,36,10,5,4,19,72.57
2021-08-05,1,ER,50,37,8,6,3,19,74.16
2021-08-06,1,ER,50,39,9,9,3,21,78.81
2021-08-07,1,ER,50,28,11,5,1,21,57.81
2021-08-08,1,ER,50,31,7,8,1,21,62.44
2021-08-09,1,ER,50,39,9,10,1,24,78.56
2021-08-10,1,ER,50,36,7,8,5,19,73.32
2021-08-11,1,ER,50,40,3,15,2,24,80.4
2021-08-12,1,ER,50,40,10,5,2,17,80.97
2021-08-13,1,ER,50,37,6,4,1,22,75.83
2021-08-14,1,ER,50,28,9,5,2,22,56.2
2021-08-15,1,ER,50,28,4,8,1,19,57.37
2021-08-16,1,ER,50,38,8,6,2,26,76.94
2021-08-17,1,ER,50,36,6,8,2,22,73.17
2021-08-18,1,ER,50,40,11,6,2,23,80.21
2021-08-19,1,ER,50,39,5,9,1,20,78.39
2021-08-20,1,ER,50,37,8,9,1,20,75.56
2021-08-21,1,ER,50,33,10,5,4,20,67.43
2021-08-22,1,ER,50,27,12,5,2,18,54.69
2021-08-23,1,ER,50,35,9,4,2,20,70.41
2021-08-24,1,ER,50,43,9,2,4,25,86.95
2021-08-25,1,ER,50,41,8,8,2,23,82.49
2021-08-26,1,ER,50,42,5,12,1,25,84.04
2021-08-27,1,ER,50,36,4,5,1,23,72.29
2021-08-28,1,ER,50,30,7,7,2,20,60.71
2021-08-29,1,ER,50,32,6,7,1,21,64.9
2021-08-30,1,ER,50,38,6,14,2,20,77.59
2021-08-31,1,ER,50,37,9,10,2,24,75.11
2021-09-01,1,ER,50,39,9,7,4,23,78.07
2021-09-02,1,ER,50,36,5,7,3,22,72.52
2021-09-03,1,ER,50,36,5,9,3,16,73.7
2021-09-04,1,ER,50,32,7,17,2,21,65.99
2021-09-05,1,ER,50,30,9,6,3,20,60.1
2021-09-06,1,ER,50,33,5,8,2,24,67.4
2021-09-07,1,ER,50,35,8,4,2,20,71.35
2021-09-08,1,ER,50,39,6,8,2,20,79.71
2021-09-09,1,ER,50,37,15,5,3,26,75.51
2021-09-10,1,ER,50,37,11,6,2,21,75.12
2021-09-11,1,ER,50,32,9,8,4,18,64.14
2021-09-12,1,ER,50,33,4,9,2,16,66.59
2021-09-13,1,ER,50,37,9,10,2,20,74.63
2021-09-14,1,ER,50,39,8,14,3,20,78.04
2021-09-15,1,ER,50,36,6,7,4,23,73.89
2021-09-16,1,ER,50,39,11,5,1,22,78.55
2021-09-17,1,ER,50,38,10,4,2,19,77.26
2021-09-18,1,ER,50,29,5,5,1,24,59.68
2021-09-19,1,ER,50,28,7,5,2,16,57.63
2021-09-20,1,ER,50,40,3,7,3,23,81.96
