report_date,disease,cases,deaths,confirmed
2009-03-10,Malaria,10,5,5
2009-03-10,Measles,3,2,2
2009-03-10,Meningitis,7,1,0
2009-03-10,Rubella Mars,7,4,0
2009-03-10,Viral Haemmorrhaphic Fever,5,3,0
2009-03-10,Yellow Fever,13,7,7
2009-03-11,Rubella Mars,7,2,0
2009-03-11,Meningitis,4,1,0
2009-03-11,Yellow Fever,6,1,2
2009-03-11,Viral Haemmorrhaphic Fever,10,8,0
2009-03-11,Measles,7,0,3
2009-03-11,Cholera,6,2,4
2009-03-11,Malaria,8,4,7
2009-03-11,Ebola,6,3,0
2009-03-11,Diarrhoea,8,4,4
2009-03-11,Marburg Virus,11,6,0
2009-03-12,Yellow Fever,12,7,4
2009-03-12,Viral Haemmorrhaphic Fever,5,3,0
2009-03-12,Rubella Mars,6,4,0
2009-03-12,Meningitis,6,3,0
2009-03-12,Measles,3,0,2
2009-03-12,Malaria,12,8,4
2009-03-12,Ebola,6,5,0
2009-03-12,Diarrhoea,6,4,1
2009-03-12,Cholera,4,3,2
2009-03-12,Marburg Virus,7,4,0
2009-03-13,Meningitis,4,4,0
2009-03-13,Yellow Fever,11,5,4
2009-03-13,Viral Haemmorrhaphic Fever,6,4,0
2009-03-13,Rubella Mars,7,3,0
2009-03-13,Measles,4,1,2
2009-03-13,Cholera,9,4,4
2009-03-13,Malaria,2,1,1
2009-03-13,Ebola,11,6,0
2009-03-13,Diarrhoea,9,5,5
2009-03-13,Marburg Virus,8,6,0
2009-03-14,Meningitis,7,2,0
2009-03-14,Yellow Fever,10,4,6
2009-03-14,Viral Haemmorrhaphic Fever,10,5,0
2009-03-14,Rubella Mars,3,2,0
2009-03-14,Measles,9,6,7
2009-03-14,Cholera,11,9,8
2009-03-14,Malaria,10,5,4
2009-03-14,Diarrhoea,10,4,5
2009-03-14,Marburg Virus,4,2,0
2009-03-14,Ebola,8,4,0
2009-03-15,Cholera,12,6,6
2009-03-15,Diarrhoea,6,4,5
2009-03-15,Ebola,6,4,0
2009-03-15,Malaria,3,0,1
2009-03-15,Marburg Virus,11,5,0
2009-03-15,Measles,5,3,3
2009-03-15,Meningitis,10,7,0
2009-03-15,Rubella Mars,5,4,0
2009-03-15,Viral Haemmorrhaphic Fever,4,1,0
2009-03-15,Yellow Fever,7,1,4
2009-03-16,Meningitis,9,4,0
2009-03-16,Yellow Fever,7,1,6
2009-03-16,Viral Haemmorrhaphic Fever,5,2,0
2009-03-16,Rubella Mars,5,3,0
2009-03-16,Measles,7,3,4
2009-03-16,Diarrhoea,4,1,1
2009-03-16,Malaria,8,4,6
2009-03-16,Ebola,7,3,0
2009-03-16,Cholera,7,3,4
2009-03-16,Marburg Virus,10,3,0
2009-03-17,Meningitis,6,1,0
2009-03-17,Viral Haemmorrhaphic Fever,10,3,0
2009-03-17,Rubella Mars,8,2,0
2009-03-17,Measles,6,4,0
2009-03-17,Yellow Fever,11,4,7
2009-03-17,Malaria,7,2,5
2009-03-17,Ebola,7,2,0
2009-03-17,Diarrhoea,9,6,4
2009-03-17,Cholera,4,2,3
2009-03-17,Marburg Virus,5,4,0
2009-03-18,Yellow Fever,6,2,5
2009-03-18,Viral Haemmorrhaphic Fever,5,1,0
2009-03-18,Meningitis,10,5,0
2009-03-18,Rubella Mars,13,9,0
2009-03-18,Measles,10,5,3
2009-03-18,Diarrhoea,6,3,3
2009-03-18,Malaria,12,4,8
2009-03-18,Ebola,8,4,0
2009-03-18,Cholera,8,4,3
2009-03-18,Marburg Virus,5,1,0
2009-03-19,Viral Haemmorrhaphic Fever,12,5,0
2009-03-19,Rubella Mars,6,2,0
2009-03-19,Meningitis,7,4,0
2009-03-19,Measles,8,3,5
2009-03-19,Yellow Fever,5,3,2
2009-03-19,Malaria,13,4,7
2009-03-19,Ebola,7,2,0
2009-03-19,Diarrhoea,6,3,4
2009-03-19,Cholera,10,3,4
2009-03-19,Marburg Virus,5,1,0
2009-03-20,Yellow Fever,8,5,4
2009-03-20,Viral Haemmorrhaphic Fever,4,2,0
2009-03-20,Rubella Mars,7,3,0
2009-03-20,Meningitis,13,7,0
2009-03-20,Measles,10,4,4
2009-03-20,Marburg Virus,8,5,0
2009-03-20,Ebola,8,3,0
2009-03-20,Diarrhoea,13,8,6
2009-03-20,Cholera,8,4,5
2009-03-20,Malaria,7,2,2
2009-03-21,Meningitis,11,3,0
2009-03-21,Viral Haemmorrhaphic Fever,6,3,0
2009-03-21,Rubella Mars,7,5,0
2009-03-21,Yellow Fever,8,6,4
2009-03-21,Measles,5,1,3
2009-03-21,Malaria,9,6,4
2009-03-21,Ebola,9,5,0
2009-03-21,Diarrhoea,7,4,3
2009-03-21,Cholera,8,3,5
2009-03-21,Marburg Virus,5,3,0
2009-03-22,Viral Haemmorrhaphic Fever,10,3,0
2009-03-22,Rubella Mars,5,2,0
2009-03-22,Meningitis,7,3,0
2009-03-22,Measles,7,3,4
2009-03-22,Yellow Fever,12,8,6
2009-03-22,Malaria,10,4,4
2009-03-22,Ebola,11,4,0
2009-03-22,Diarrhoea,11,7,2
2009-03-22,Cholera,11,7,4
2009-03-22,Marburg Virus,7,3,0
2009-03-23,Yellow Fever,7,4,4
2009-03-23,Viral Haemmorrhaphic Fever,15,10,0
2009-03-23,Rubella Mars,7,4,0
2009-03-23,Meningitis,8,6,0
2009-03-23,Measles,8,4,5
2009-03-23,Marburg Virus,6,2,0
2009-03-23,Ebola,10,8,0
2009-03-23,Diarrhoea,10,2,4
2009-03-23,Cholera,4,1,2
2009-03-23,Malaria,3,1,3
2009-03-24,Meningitis,8,3,0
2009-03-24,Viral Haemmorrhaphic Fever,7,6,0
2009-03-24,Rubella Mars,5,3,0
2009-03-24,Measles,4,2,4
2009-03-24,Yellow Fever,9,6,2
2009-03-24,Malaria,8,4,5
2009-03-24,Cholera,8,6,3
2009-03-24,Marburg Virus,7,3,0
2009-03-24,Ebola,7,3,0
2009-03-24,Diarrhoea,7,3,5
2009-03-25,Yellow Fever,6,4,3
2009-03-25,Viral Haemmorrhaphic Fever,3,0,0
2009-03-25,Rubella Mars,12,5,0
2009-03-25,Measles,4,1,1
2009-03-25,Meningitis,4,2,0
2009-03-25,Malaria,10,6,3
2009-03-25,Ebola,8,5,0
2009-03-25,Diarrhoea,13,5,7
2009-03-25,Cholera,8,3,4
2009-03-25,Marburg Virus,5,3,0
2009-03-26,Yellow Fever,6,2,3
2009-03-26,Viral Haemmorrhaphic Fever,6,3,0
2009-03-26,Rubella Mars,6,2,0
2009-03-26,Meningitis,11,8,0
2009-03-26,Measles,7,3,4
2009-03-26,Marburg Virus,5,2,0
2009-03-26,Ebola,3,3,0
2009-03-26,Diarrhoea,5,3,1
2009-03-26,Cholera,6,4,3
2009-03-26,Malaria,12,6,5
2009-03-27,Yellow Fever,14,6,7
2009-03-27,Viral Haemmorrhaphic Fever,6,2,0
2009-03-27,Rubella Mars,7,4,0
2009-03-27,Meningitis,7,4,0
2009-03-27,Measles,7,3,3
2009-03-27,Malaria,7,4,1
2009-03-27,Ebola,8,5,0
2009-03-27,Diarrhoea,8,3,2
2009-03-27,Cholera,13,7,6
2009-03-27,Marburg Virus,10,8,0
2009-03-28,Meningitis,2,2,0
2009-03-28,Yellow Fever,7,2,3
2009-03-28,Viral Haemmorrhaphic Fever,8,7,0
2009-03-28,Rubella Mars,6,3,0
2009-03-28,Measles,6,4,2
2009-03-28,Cholera,8,5,6
2009-03-28,Malaria,9,5,1
2009-03-28,Diarrhoea,8,6,4
2009-03-28,Marburg Virus,9,5,0
2009-03-28,Ebola,8,6,0
2009-03-29,Cholera,7,5,5
2009-03-29,Diarrhoea,6,2,2
2009-03-29,Ebola,7,4,0
2009-03-29,Malaria,10,5,7
2009-03-29,Marburg Virus,9,5,0
2009-03-29,Measles,7,3,1
2009-03-29,Meningitis,8,4,0
2009-03-29,Rubella Mars,7,4,0
2009-03-29,Viral Haemmorrhaphic Fever,7,6,0
2009-03-29,Yellow Fever,8,5,2
2009-03-30,Meningitis,3,2,0
2009-03-30,Yellow Fever,9,4,7
2009-03-30,Viral Haemmorrhaphic Fever,10,4,0
2009-03-30,Rubella Mars,8,4,0
2009-03-30,Measles,11,5,4
2009-03-30,Diarrhoea,7,2,5
2009-03-30,Malaria,13,3,9
2009-03-30,Ebola,9,4,0
2009-03-30,Cholera,4,1,2
2009-03-30,Marburg Virus,5,2,0
2009-03-31,Meningitis,12,6,0
2009-03-31,Viral Haemmorrhaphic Fever,5,2,0
2009-03-31,Rubella Mars,5,5,0
2009-03-31,Measles,9,5,5
2009-03-31,Yellow Fever,10,6,6
2009-03-31,Malaria,8,5,5
2009-03-31,Ebola,9,4,0
2009-03-31,Diarrhoea,8,4,6
2009-03-31,Cholera,6,1,1
2009-03-31,Marburg Virus,10,3,0
2009-04-01,Yellow Fever,12,6,7
2009-04-01,Viral Haemmorrhaphic Fever,5,3,0
2009-04-01,Meningitis,7,3,0
2009-04-01,Rubella Mars,10,4,0
2009-04-01,Measles,8,4,4
2009-04-01,Diarrhoea,5,1,2
2009-04-01,Malaria,5,1,3
2009-04-01,Ebola,10,6,0
2009-04-01,Cholera,6,5,2
2009-04-01,Marburg Virus,6,2,0
2009-04-02,Yellow Fever,8,2,5
2009-04-02,Rubella Mars,4,2,0
2009-04-02,Meningitis,6,3,0
2009-04-02,Measles,7,0,4
2009-04-02,Viral Haemmorrhaphic Fever,12,7,0
2009-04-02,Malaria,9,7,6
2009-04-02,Ebola,7,4,0
2009-04-02,Diarrhoea,10,6,5
2009-04-02,Cholera,3,1,2
2009-04-02,Marburg Virus,13,6,0
2009-04-03,Yellow Fever,3,1,1
2009-04-03,Cholera,10,5,5
2009-04-03,Diarrhoea,13,7,7
2009-04-03,Ebola,9,3,0
2009-04-03,Malaria,5,3,1
2009-04-03,Marburg Virus,5,1,0
2009-04-03,Measles,5,2,3
2009-04-03,Meningitis,8,3,0
2009-04-03,Rubella Mars,9,6,0
2009-04-03,Viral Haemmorrhaphic Fever,8,6,0
2009-04-04,Rubella Mars,7,1,0
2009-04-04,Meningitis,9,5,0
2009-04-04,Yellow Fever,13,9,8
2009-04-04,Viral Haemmorrhaphic Fever,8,5,0
2009-04-04,Measles,7,5,2
2009-04-04,Marburg Virus,5,5,0
2009-04-04,Malaria,9,4,5
2009-04-04,Ebola,7,3,0
2009-04-04,Diarrhoea,16,8,6
2009-04-04,Cholera,8,4,2
2009-04-05,Viral Haemmorrhaphic Fever,11,5,0
2009-04-05,Rubella Mars,9,8,0
2009-04-05,Meningitis,11,5,0
2009-04-05,Measles,9,4,6
2009-04-05,Yellow Fever,4,0,2
2009-04-05,Malaria,11,5,8
2009-04-05,Ebola,10,8,0
2009-04-05,Diarrhoea,4,2,4
2009-04-05,Cholera,6,4,3
2009-04-05,Marburg Virus,11,3,0
2009-04-06,Yellow Fever,8,4,4
2009-04-06,Viral Haemmorrhaphic Fever,7,3,0
2009-04-06,Rubella Mars,8,5,0
2009-04-06,Meningitis,4,3,0
2009-04-06,Measles,9,5,6
2009-04-06,Marburg Virus,10,3,0
2009-04-06,Ebola,5,3,0
2009-04-06,Diarrhoea,6,3,3
2009-04-06,Cholera,5,2,2
2009-04-06,Malaria,10,8,5
2009-04-07,Meningitis,6,4,0
2009-04-07,Viral Haemmorrhaphic Fever,8,3,0
2009-04-07,Rubella Mars,7,1,0
2009-04-07,Measles,6,3,4
2009-04-07,Yellow Fever,7,3,4
2009-04-07,Malaria,6,6,5
2009-04-07,Cholera,6,2,2
2009-04-07,Marburg Virus,12,6,0
2009-04-07,Ebola,6,3,0
2009-04-07,Diarrhoea,8,4,5
2009-04-08,Yellow Fever,10,6,6
2009-04-08,Viral Haemmorrhaphic Fever,7,2,0
2009-04-08,Rubella Mars,7,6,0
2009-04-08,Measles,7,3,4
2009-04-08,Meningitis,9,5,0
2009-04-08,Malaria,9,2,4
2009-04-08,Ebola,10,5,0
2009-04-08,Diarrhoea,2,1,1
2009-04-08,Cholera,6,3,4
2009-04-08,Marburg Virus,6,5,0
2009-04-09,Yellow Fever,10,7,4
2009-04-09,Viral Haemmorrhaphic Fever,12,9,0
2009-04-09,Rubella Mars,5,0,0
2009-04-09,Meningitis,11,6,0
2009-04-09,Measles,11,7,4
2009-04-09,Marburg Virus,11,6,0
2009-04-09,Ebola,6,3,0
2009-04-09,Diarrhoea,5,1,2
2009-04-09,Cholera,12,9,6
2009-04-09,Malaria,11,6,3
2009-04-10,Yellow Fever,12,6,9
2009-04-10,Viral Haemmorrhaphic Fever,7,5,0
2009-04-10,Rubella Mars,6,5,0
2009-04-10,Meningitis,11,9,0
2009-04-10,Measles,10,4,5
2009-04-10,Marburg Virus,8,6,0
2009-04-10,Ebola,5,3,0
2009-04-10,Diarrhoea,6,6,3
2009-04-10,Cholera,10,7,2
2009-04-10,Malaria,5,1,4
2009-04-11,Meningitis,12,4,0
2009-04-11,Viral Haemmorrhaphic Fever,9,6,0
2009-04-11,Rubella Mars,6,4,0
2009-04-11,Yellow Fever,6,2,1
2009-04-11,Measles,9,4,4
2009-04-11,Malaria,14,9,8
2009-04-11,Cholera,7,4,5
2009-04-11,Marburg Virus,8,5,0
2009-04-11,Ebola,6,1,0
2009-04-11,Diarrhoea,11,6,5
2009-04-12,Yellow Fever,11,6,7
2009-04-12,Viral Haemmorrhaphic Fever,5,3,0
2009-04-12,Rubella Mars,8,7,0
2009-04-12,Measles,5,3,1
2009-04-12,Meningitis,6,4,0
2009-04-12,Malaria,10,6,5
2009-04-12,Ebola,4,1,0
2009-04-12,Diarrhoea,12,3,7
2009-04-12,Cholera,4,2,2
2009-04-12,Marburg Virus,10,6,0
2009-04-13,Meningitis,7,2,0
2009-04-13,Yellow Fever,7,2,4
2009-04-13,Viral Haemmorrhaphic Fever,8,5,0
2009-04-13,Rubella Mars,18,5,0
2009-04-13,Measles,9,4,3
2009-04-13,Cholera,5,2,2
2009-04-13,Malaria,14,7,7
2009-04-13,Ebola,9,4,0
2009-04-13,Diarrhoea,12,9,7
2009-04-13,Marburg Virus,8,6,0
2009-04-14,Meningitis,4,1,0
2009-04-14,Viral Haemmorrhaphic Fever,4,3,0
2009-04-14,Rubella Mars,10,5,0
2009-04-14,Measles,5,2,3
2009-04-14,Yellow Fever,8,5,3
2009-04-14,Malaria,8,3,5
2009-04-14,Ebola,10,2,0
2009-04-14,Diarrhoea,8,5,5
2009-04-14,Cholera,4,2,1
2009-04-14,Marburg Virus,10,5,0
2009-04-15,Yellow Fever,10,4,6
2009-04-15,Viral Haemmorrhaphic Fever,7,4,0
2009-04-15,Rubella Mars,10,5,0
2009-04-15,Meningitis,10,5,0
2009-04-15,Measles,7,5,3
2009-04-15,Diarrhoea,8,5,2
2009-04-15,Malaria,8,3,6
2009-04-15,Ebola,9,4,0
2009-04-15,Marburg Virus,7,4,0
2009-04-15,Cholera,7,5,5
2009-04-16,Yellow Fever,11,5,9
2009-04-16,Viral Haemmorrhaphic Fever,9,4,0
2009-04-16,Rubella Mars,5,3,0
2009-04-16,Meningitis,4,1,0
2009-04-16,Measles,4,2,2
2009-04-16,Marburg Virus,8,1,0
2009-04-16,Malaria,4,2,4
2009-04-16,Ebola,4,1,0
2009-04-16,Diarrhoea,8,5,5
2009-04-16,Cholera,8,6,6
2009-04-17,Yellow Fever,7,4,2
2009-04-17,Viral Haemmorrhaphic Fever,6,4,0
2009-04-17,Rubella Mars,6,6,0
2009-04-17,Meningitis,7,2,0
2009-04-17,Measles,10,7,7
2009-04-17,Malaria,8,4,4
2009-04-17,Ebola,10,6,0
2009-04-17,Diarrhoea,3,2,1
2009-04-17,Marburg Virus,8,1,0
2009-04-17,Cholera,3,3,1
2009-04-18,Measles,10,4,4
2009-04-18,Yellow Fever,7,3,3
2009-04-18,Viral Haemmorrhaphic Fever,7,5,0
2009-04-18,Rubella Mars,12,4,0
2009-04-18,Meningitis,14,7,0
2009-04-18,Marburg Virus,8,4,0
2009-04-18,Ebola,11,6,0
2009-04-18,Diarrhoea,8,3,4
2009-04-18,Cholera,7,4,3
2009-04-18,Malaria,6,1,4
2009-04-19,Yellow Fever,6,5,3
2009-04-19,Viral Haemmorrhaphic Fever,9,5,0
2009-04-19,Rubella Mars,7,3,0
2009-04-19,Meningitis,10,5,0
2009-04-19,Measles,8,2,4
2009-04-19,Marburg Virus,5,2,0
2009-04-19,Malaria,7,2,2
2009-04-19,Ebola,2,2,0
2009-04-19,Diarrhoea,8,4,5
2009-04-19,Cholera,11,7,7
2009-04-20,Yellow Fever,8,3,6
2009-04-20,Viral Haemmorrhaphic Fever,4,1,0
2009-04-20,Rubella Mars,6,2,0
2009-04-20,Meningitis,5,3,0
2009-04-20,Measles,5,3,1
2009-04-20,Malaria,11,7,8
2009-04-20,Ebola,10,3,0
2009-04-20,Diarrhoea,11,8,6
2009-04-20,Cholera,13,5,5
2009-04-20,Marburg Virus,4,4,0
2009-04-21,Marburg Virus,6,2,0
2009-04-21,Cholera,4,2,2
2009-04-21,Diarrhoea,7,5,2
2009-04-21,Ebola,4,2,0
2009-04-21,Malaria,9,7,6
2009-04-21,Measles,8,3,6
2009-04-21,Meningitis,6,3,0
2009-04-21,Rubella Mars,14,8,0
2009-04-21,Viral Haemmorrhaphic Fever,9,4,0
2009-04-21,Yellow Fever,10,6,5
2009-04-22,Rubella Mars,4,1,0
2009-04-22,Meningitis,9,4,0
2009-04-22,Yellow Fever,6,3,4
2009-04-22,Viral Haemmorrhaphic Fever,9,5,0
2009-04-22,Measles,7,4,2
2009-04-22,Cholera,8,7,6
2009-04-22,Malaria,4,3,2
2009-04-22,Ebola,4,1,0
2009-04-22,Diarrhoea,5,3,4
2009-04-22,Marburg Virus,5,2,0
2009-04-23,Yellow Fever,14,6,9
2009-04-23,Viral Haemmorrhaphic Fever,9,6,0
2009-04-23,Rubella Mars,11,6,0
2009-04-23,Meningitis,11,8,0
2009-04-23,Measles,6,1,3
2009-04-23,Malaria,5,2,5
2009-04-23,Ebola,8,5,0
2009-04-23,Diarrhoea,4,3,2
2009-04-23,Cholera,10,4,7
2009-04-23,Marburg Virus,7,6,0
2009-04-24,Meningitis,9,4,0
2009-04-24,Yellow Fever,5,2,4
2009-04-24,Viral Haemmorrhaphic Fever,12,6,0
2009-04-24,Rubella Mars,5,2,0
2009-04-24,Measles,11,5,5
2009-04-24,Cholera,7,4,3
2009-04-24,Malaria,7,4,1
2009-04-24,Ebola,3,0,0
2009-04-24,Diarrhoea,5,1,2
2009-04-24,Marburg Virus,7,2,0
2009-04-25,Meningitis,11,5,0
2009-04-25,Yellow Fever,11,6,2
2009-04-25,Viral Haemmorrhaphic Fever,4,1,0
2009-04-25,Rubella Mars,11,4,0
2009-04-25,Measles,11,7,1
2009-04-25,Ebola,3,1,0
2009-04-25,Malaria,12,5,3
2009-04-25,Cholera,8,2,7
2009-04-25,Marburg Virus,7,6,0
2009-04-25,Diarrhoea,7,3,1
2009-04-26,Cholera,11,7,8
2009-04-26,Diarrhoea,7,5,4
2009-04-26,Ebola,3,2,0
2009-04-26,Malaria,6,2,4
2009-04-26,Marburg Virus,11,4,0
2009-04-26,Measles,9,4,4
2009-04-26,Meningitis,6,3,0
2009-04-26,Rubella Mars,10,2,0
2009-04-26,Viral Haemmorrhaphic Fever,6,3,0
2009-04-26,Yellow Fever,3,1,2
2009-04-27,Meningitis,6,4,0
2009-04-27,Yellow Fever,13,5,7
2009-04-27,Viral Haemmorrhaphic Fever,11,5,0
2009-04-27,Rubella Mars,7,2,0
2009-04-27,Measles,14,9,7
2009-04-27,Marburg Virus,7,3,0
2009-04-27,Malaria,8,5,5
2009-04-27,Ebola,9,6,0
2009-04-27,Diarrhoea,6,5,4
2009-04-27,Cholera,7,3,5
2009-04-28,Cholera,7,4,4
2009-04-28,Diarrhoea,6,2,2
2009-04-28,Ebola,4,1,0
2009-04-28,Malaria,8,6,4
2009-04-28,Marburg Virus,3,1,0
2009-04-28,Measles,7,3,2
2009-04-28,Meningitis,3,1,0
2009-04-28,Rubella Mars,5,4,0
2009-04-28,Viral Haemmorrhaphic Fever,9,4,0
2009-04-28,Yellow Fever,9,4,5
2009-04-29,Rubella Mars,2,2,0
2009-04-29,Meningitis,3,2,0
2009-04-29,Yellow Fever,8,4,3
2009-04-29,Viral Haemmorrhaphic Fever,6,4,0
2009-04-29,Measles,6,1,3
2009-04-29,Diarrhoea,7,2,2
2009-04-29,Malaria,8,6,4
2009-04-29,Ebola,6,3,0
2009-04-29,Marburg Virus,10,7,0
2009-04-29,Cholera,8,3,5
2009-04-30,Viral Haemmorrhaphic Fever,4,3,0
2009-04-30,Rubella Mars,5,3,0
2009-04-30,Meningitis,8,4,0
2009-04-30,Measles,5,2,2
2009-04-30,Yellow Fever,5,3,1
2009-04-30,Malaria,7,2,1
2009-04-30,Ebola,7,3,0
2009-04-30,Diarrhoea,10,3,3
2009-04-30,Cholera,5,3,0
2009-04-30,Marburg Virus,6,2,0
2009-05-01,Yellow Fever,12,6,6
2009-05-01,Viral Haemmorrhaphic Fever,7,3,0
2009-05-01,Rubella Mars,2,0,0
2009-05-01,Meningitis,6,3,0
2009-05-01,Measles,9,5,4
2009-05-01,Marburg Virus,5,2,0
2009-05-01,Ebola,8,5,0
2009-05-01,Diarrhoea,7,6,2
2009-05-01,Cholera,5,2,3
2009-05-01,Malaria,9,5,5
2009-05-02,Rubella Mars,4,1,0
2009-05-02,Yellow Fever,5,4,2
2009-05-02,Viral Haemmorrhaphic Fever,12,5,0
2009-05-02,Measles,10,5,4
2009-05-02,Meningitis,11,2,0
2009-05-02,Malaria,8,4,6
2009-05-02,Ebola,7,4,0
2009-05-02,Diarrhoea,5,5,2
2009-05-02,Cholera,15,10,6
2009-05-02,Marburg Virus,8,6,0
2009-05-03,Yellow Fever,5,5,2
2009-05-03,Viral Haemmorrhaphic Fever,15,4,0
2009-05-03,Meningitis,16,8,0
2009-05-03,Rubella Mars,8,1,0
2009-05-03,Measles,11,6,6
2009-05-03,Diarrhoea,7,5,5
2009-05-03,Malaria,7,4,3
2009-05-03,Cholera,6,1,3
2009-05-03,Marburg Virus,5,2,0
2009-05-03,Ebola,11,8,0
2009-05-04,Cholera,5,3,0
2009-05-04,Diarrhoea,4,0,2
2009-05-04,Ebola,8,4,0
2009-05-04,Malaria,8,7,4
2009-05-04,Marburg Virus,9,6,0
2009-05-04,Measles,7,2,5
2009-05-04,Meningitis,7,3,0
2009-05-04,Rubella Mars,13,7,0
2009-05-04,Viral Haemmorrhaphic Fever,14,6,0
2009-05-04,Yellow Fever,11,3,5
2009-05-05,Diarrhoea,10,5,7
2009-05-05,Yellow Fever,14,4,7
2009-05-05,Viral Haemmorrhaphic Fever,10,5,0
2009-05-05,Rubella Mars,8,3,0
2009-05-05,Meningitis,7,4,0
2009-05-05,Cholera,9,7,5
2009-05-05,Marburg Virus,7,4,0
2009-05-05,Malaria,8,5,4
2009-05-05,Ebola,9,3,0
2009-05-05,Measles,14,9,5
2009-05-06,Measles,5,5,3
2009-05-06,Viral Haemmorrhaphic Fever,8,5,0
2009-05-06,Rubella Mars,9,3,0
2009-05-06,Meningitis,10,3,0
2009-05-06,Yellow Fever,11,5,6
2009-05-06,Marburg Virus,10,4,0
2009-05-06,Ebola,6,1,0
2009-05-06,Diarrhoea,8,3,2
2009-05-06,Cholera,10,6,2
2009-05-06,Malaria,10,5,3
2009-05-07,Viral Haemmorrhaphic Fever,9,5,0
2009-05-07,Rubella Mars,10,6,0
2009-05-07,Meningitis,3,1,0
2009-05-07,Measles,4,0,3
2009-05-07,Yellow Fever,5,3,2
2009-05-07,Malaria,9,4,4
2009-05-07,Ebola,8,5,0
2009-05-07,Diarrhoea,4,2,2
2009-05-07,Cholera,12,10,2
2009-05-07,Marburg Virus,8,2,0
2009-05-08,Yellow Fever,10,6,6
2009-05-08,Viral Haemmorrhaphic Fever,9,7,0
2009-05-08,Rubella Mars,16,7,0
2009-05-08,Meningitis,9,4,0
2009-05-08,Measles,4,1,3
2009-05-08,Marburg Virus,6,3,0
2009-05-08,Ebola,6,1,0
2009-05-08,Diarrhoea,7,1,3
2009-05-08,Cholera,10,8,5
2009-05-08,Malaria,4,2,1
2009-05-09,Rubella Mars,2,2,0
2009-05-09,Yellow Fever,7,2,3
2009-05-09,Viral Haemmorrhaphic Fever,7,7,0
2009-05-09,Measles,5,4,2
2009-05-09,Meningitis,7,0,0
2009-05-09,Malaria,8,3,2
2009-05-09,Ebola,10,5,0
2009-05-09,Diarrhoea,8,3,3
2009-05-09,Cholera,7,3,4
2009-05-09,Marburg Virus,8,5,0
2009-05-10,Yellow Fever,8,6,5
2009-05-10,Viral Haemmorrhaphic Fever,10,4,0
2009-05-10,Meningitis,2,1,0
2009-05-10,Rubella Mars,12,6,0
2009-05-10,Measles,9,2,4
2009-05-10,Diarrhoea,11,4,6
2009-05-10,Malaria,7,4,4
2009-05-10,Ebola,6,2,0
2009-05-10,Cholera,2,0,2
2009-05-10,Marburg Virus,10,5,0
2009-05-11,Yellow Fever,5,2,1
2009-05-11,Viral Haemmorrhaphic Fever,7,4,0
2009-05-11,Rubella Mars,7,4,0
2009-05-11,Meningitis,9,4,0
2009-05-11,Measles,6,4,3
2009-05-11,Malaria,6,3,3
2009-05-11,Ebola,7,5,0
2009-05-11,Diarrhoea,8,2,5
2009-05-11,Cholera,8,5,5
2009-05-11,Marburg Virus,3,1,0
2009-05-12,Meningitis,6,3,0
2009-05-12,Yellow Fever,6,3,2
2009-05-12,Viral Haemmorrhaphic Fever,12,7,0
2009-05-12,Rubella Mars,9,5,0
2009-05-12,Measles,8,4,5
2009-05-12,Cholera,4,3,1
2009-05-12,Malaria,9,7,2
2009-05-12,Ebola,7,4,0
2009-05-12,Diarrhoea,5,2,1
2009-05-12,Marburg Virus,13,4,0
2009-05-13,Meningitis,3,2,0
2009-05-13,Yellow Fever,7,3,4
2009-05-13,Viral Haemmorrhaphic Fever,6,2,0
2009-05-13,Rubella Mars,9,3,0
2009-05-13,Measles,7,3,2
2009-05-13,Marburg Virus,10,9,0
2009-05-13,Malaria,6,2,3
2009-05-13,Ebola,10,3,0
2009-05-13,Diarrhoea,8,4,6
2009-05-13,Cholera,6,2,2
2009-05-14,Viral Haemmorrhaphic Fever,9,4,0
2009-05-14,Rubella Mars,11,6,0
2009-05-14,Meningitis,3,1,0
2009-05-14,Measles,5,2,3
2009-05-14,Yellow Fever,9,6,6
2009-05-14,Malaria,5,4,4
2009-05-14,Ebola,5,2,0
2009-05-14,Diarrhoea,7,3,4
2009-05-14,Cholera,5,1,3
2009-05-14,Marburg Virus,3,1,0
2009-05-15,Yellow Fever,14,5,7
2009-05-15,Viral Haemmorrhaphic Fever,13,7,0
2009-05-15,Rubella Mars,7,4,0
2009-05-15,Meningitis,10,2,0
2009-05-15,Measles,9,5,6
2009-05-15,Marburg Virus,9,2,0
2009-05-15,Ebola,7,1,0
2009-05-15,Diarrhoea,11,6,7
2009-05-15,Cholera,10,5,5
2009-05-15,Malaria,5,3,3
2009-05-16,Meningitis,9,4,0
2009-05-16,Viral Haemmorrhaphic Fever,6,3,0
2009-05-16,Rubella Mars,3,2,0
2009-05-16,Measles,5,3,3
2009-05-16,Yellow Fever,5,2,2
2009-05-16,Malaria,5,3,4
2009-05-16,Ebola,6,0,0
2009-05-16,Diarrhoea,6,2,3
2009-05-16,Cholera,10,4,5
2009-05-16,Marburg Virus,7,3,0
2009-05-17,Viral Haemmorrhaphic Fever,10,3,0
2009-05-17,Rubella Mars,7,4,0
2009-05-17,Meningitis,11,3,0
2009-05-17,Measles,10,7,5
2009-05-17,Yellow Fever,10,7,6
2009-05-17,Malaria,6,2,4
2009-05-17,Ebola,11,3,0
2009-05-17,Diarrhoea,10,4,6
2009-05-17,Cholera,11,5,5
